Unnamed: 0,Id,job-id,type,name,address,latitude,longitude,service-duration,start-time,end-time,quantity,required-skills,raw-id,day,Level,priority
1952,979_0_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.0587962963,16d 06:00:00,16d 14:45:00,1,roadway,979_1,,B1,1
1953,979_1_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.0587962963,16d 06:00:00,16d 14:45:00,1,roadway,979_1,,B1,1
1954,979_2_1_B1,,D,MEYONOHK,WEST SIDE MILLWOODS RD-BTWN-28-23 AVE,53.45526058,-113.448311,0.0587962963,16d 06:00:00,16d 14:45:00,1,roadway,979_1,,B1,1
1955,985.0_1_B1,,D,HAZELDEAN,EAST OF 93 ST-64-66 AVE,53.5018756,-113.4687706,0.0040277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,985.0_1,,B1,1
1956,988.0_1_B1,,D,ELLERSLIE,8503 - 2 Ave SW,53.43205583,-113.4640388,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,988.0_1,,B1,1
1957,989.0_1_B1,,D,SUMMERSIDE,429 SPARLING CRESC - 554 STEWART CRESC,53.42308569,-113.4689343,0.0048611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,989.0_1,,B1,1
1958,993.0_1_B1,,D,KINISKI GARDENS,519 KULAWY POINT (WEST OF KULAWY DR N,53.47394159,-113.4107927,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,993.0_1,,B1,1
1959,995.0_1_B1,,D,IDYLWYLDE,81 ST-89 AVE,53.52440917,-113.4519433,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,995.0_1,,B1,1
1960,996.0_1_B1,,D,GREENVIEW,GREENOCH CRESCENT-W 50 ST-GOLF COURS,53.47794898,-113.4207306,0.0341666667,18d 06:00:00,18d 14:45:00,1,neighbourhood,996.0_1,18.0,B1,1
1961,1001.0_1_B1,,D,JACKSON HEIGHTS,NORTH SIDE 44 AVE-BTWN 49 ST-JACKSON R,53.48206292,-113.4132991,0.0140277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1001.0_1,,B1,1
1962,1017.0_1_B1,,D,OTTEWELL,97 AVE-66 ST,53.53593095,-113.4310656,0.0301388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1017.0_1,,B1,1
1963,1035.0_1_B1,,D,MEYONOHK,BTWN LAKEWOOD RD S-23 AVE-W 83 ST,53.45299725,-113.4581005,0.0319444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1035.0_1,,B1,1
1964,1048.0_1_B1,,D,CHARLESWORTH,CENTER MEIDAIN - WATT BLVD TO WATT COMMON,53.42474558,-113.4309533,0.0415277778,10d 06:00:00,20d 14:45:00,1,roadway,1048.0_1,,B1,1
1965,1050.0_1_B1,,D,CHARLESWORTH,SOUTH BUFFER - WATT BLVD TO WATT COMMON,53.42493252,-113.4311662,0.0830555556,10d 06:00:00,20d 14:45:00,1,roadway,1050.0_1,,B1,1
1966,1058.0_1_B1,,D,MENISA,77 ST - 11 AVE,53.44094322,-113.4526684,0.0022222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1058.0_1,,B1,1
1967,1068.0_1_B1,,D,JACKSON HEIGHTS,47 ST-BTWN 42-43 AVE,53.47893527,-113.4134385,0.0051388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1068.0_1,,B1,1
1968,1070.0_1_B1,,D,JACKSON HEIGHTS,JENNER COVE-JENNINGS BAY,53.48682407,-113.4020903,0.0040277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1070.0_1,,B1,1
1969,1075.0_1_B1,,D,OTTEWELL,SOUTH SIDE 98 AVE: 57 ST-TERRACE ROAD,53.53849365,-113.4265287,0.0472222222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1075.0_1,,B1,1
1970,1091.0_1_B1,,D,JACKSON HEIGHTS,JAMHA RD - JAMES CRESCENT,53.48405855,-113.4134176,0.0119444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1091.0_1,,B1,1
1971,1092.0_1_B1,,D,MICHAELS PARK,40 AVE-67 ST,53.47592234,-113.4407956,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1092.0_1,,B1,1
1972,1103.0_1_B1,,D,MINCHAU,35 AVE-48 ST,53.46609391,-113.4143055,0.1005555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1103.0_1,,B1,1
1973,1104.0_1_B1,,D,MINCHAU,34A AVE-37 ST,53.46446839,-113.400625,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1104.0_1,,B1,1
1974,1110.0_1_B1,,D,SATOO,CONNECTS-KNOTTWOOD RD N-BACK LANE W,53.45038315,-113.4536069,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1110.0_1,,B1,1
1975,1113.0_1_B1,,D,PARSONS INDUSTRIAL,WS/C 91 ST BTWN 23 & 28 AVE,53.45538745,-113.467122,0.1598611111,10d 06:00:00,20d 14:45:00,1,roadway,1113.0_1,,B1,1
1976,1118.0_1_B1,,D,ELLERSLIE,Between 8225 & 8229 - 8 Ave SW,53.42524929,-113.4606603,0.0180555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1118.0_1,,B1,1
1977,1123.0_1_B1,,D,ELLERSLIE,202 Edwards Drive,53.42945449,-113.4605923,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1123.0_1,,B1,1
1978,1124.0_1_B1,,D,ELLERSLIE,Btwn 204-83 ST SW & 8232-2 AVE SW,53.43205228,-113.4609309,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1124.0_1,,B1,1
1979,1125.0_1_B1,,D,ELLERSLIE,btw 7904 2Ave & #205 79 St.,53.43206463,-113.4554252,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1125.0_1,,B1,1
1980,1132.0_1_B1,,D,BISSET,42 ST-32 AVE,53.46159102,-113.4018121,0.0006944444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1132.0_1,,B1,1
1981,1133.0_1_B1,,D,MINCHAU,45 ST & 37B - 38 AVE,53.46938536,-113.4107342,0.0008333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1133.0_1,,B1,1
1982,1135.0_1_B1,,D,WILD ROSE,36A AVE EAST OF 30 ST,53.46996222,-113.3848451,0.1161111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1135.0_1,,B1,1
1983,1136.0_1_B1,,D,WILD ROSE,BETWEEN 3655 & 3659 - 28 ST,53.47089793,-113.3820877,0.0025,10d 06:00:00,20d 14:45:00,1,neighbourhood,1136.0_1,,B1,1
1984,1137.0_1_B1,,D,WILD ROSE,141 WARD CRES - PIPELINE - 2344-37B AVE,53.47367477,-113.3802369,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1137.0_1,,B1,1
1985,1139.0_1_B1,,D,AVONMORE,79 ST-73 AVE,53.50890304,-113.4480183,0.0105555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1139.0_1,,B1,1
1986,1140.0_1_B1,,D,GIRARD INDUSTRIAL,CENTRE ISLANDS 75ST - 73-76 AVE,53.510901,-113.4428788,0.0075,10d 06:00:00,20d 14:45:00,1,neighbourhood,1140.0_1,,B1,1
1987,1141.0_1_B1,,D,TIPASKAN,89 ST - 32 AVE,53.4635544,-113.4629976,0.0041666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1141.0_1,,B1,1
1988,1161.0_1_B1,,D,SUMMERSIDE,88 ST SW: SOUTH OF SUMMERSIDE DRIVE,53.42087888,-113.467405,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1161.0_1,,B1,1
1989,1167.0_1_B1,,D,TWEDDLE PLACE,ALONG MILLBOURNE RD W-BTWN-76-85 ST,53.48079517,-113.4552256,0.0934722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1167.0_1,,B1,1
1990,1170.0_1_B1,,D,SAKAW,57 ST - 14 AVE,53.4430186,-113.4269189,0.0073611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1170.0_1,,B1,1
1991,1174.0_1_B1,,D,ARGYLL,64 AVE-86-87 ST,53.50075934,-113.4611437,0.0229166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1174.0_1,,B1,1
1992,1175.0_1_B1,,D,ARGYLL,87 ST-68 AVE,53.50386697,-113.4623646,0.0211111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1175.0_1,,B1,1
1993,1176.0_1_B1,,D,AVONMORE,87 ST-75 AVE,53.51111583,-113.4607853,0.0240277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1176.0_1,,B1,1
1994,1177.0_1_B1,,D,WEINLOS,49 ST-S 27 AVE/24 AVE-49A ST,53.45756451,-113.4189917,0.0602777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1177.0_1,,B1,1
1995,1180.0_1_B1,,D,TIPASKAN,79 ST - 30 AVE,53.46108167,-113.4553522,0.0048611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1180.0_1,,B1,1
1996,1181.0_1_B1,,D,TIPASKAN,79 ST-S LAKEWOOD RD,53.46101619,-113.4516362,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1181.0_1,,B1,1
1997,1184.0_1_B1,,D,TIPASKAN,81 ST - 33 AVE,53.46414889,-113.4552433,0.01,10d 06:00:00,20d 14:45:00,1,neighbourhood,1184.0_1,,B1,1
1998,1187.0_1_B1,,D,ARGYLL,66 AVE-86 ST,53.5022504,-113.4615795,0.0701388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1187.0_1,,B1,1
1999,1201.0_1_B1,,D,MENISA,68 - 72 ST & 10 AVE - KNOTTWOOD RD. EAST,53.44102796,-113.4436001,0.0876388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1201.0_1,,B1,1
2000,1202.0_1_B1,,D,MENISA,BTWN-11-10 AVE-72 ST,53.43910077,-113.4446028,0.0086111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1202.0_1,,B1,1
2001,1219.0_1_B1,,D,KINISKI GARDENS,44 AVE-37 ST,53.48227402,-113.4000263,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1219.0_1,,B1,1
2002,1228.0_1_B1,,D,STRATHCONA,90 AVE-100 ST,53.52571401,-113.4889881,0.0409722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1228.0_1,,B1,1
2003,1232.0_1_B1,,D,JACKSON HEIGHTS,BTWN 767 JOHNS RD-KG PIPELINE,53.48114421,-113.4058149,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1232.0_1,,B1,1
2004,1253.0_1_B1,,D,DAVIES INDUSTRIAL WEST,8729 - 58 Avenue,53.49184378,-113.4600009,0.0261111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1253.0_1,,B1,1
2005,1272.0_1_B1,,D,POLLARD MEADOWS,45 St - 22 Ave,53.45466114,-113.4096457,0.0011111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1272.0_1,,B1,1
2006,1292.0_1_B1,,D,ELLERSLIE,Between 504 - 90 St SW & 8924 - 5 Ave SW,53.42915368,-113.4713192,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1292.0_1,,B1,1
2007,1308.0_1_B1,,D,LEE RIDGE,LEE RIDGE RD-N 36A AVE,53.47247757,-113.4411285,0.0443055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1308.0_1,,B1,1
2008,1312.0_1_B1,,D,MEYOKUMIN,BTWN-19A-23 AVE-E 61 ST,53.45190384,-113.4304811,0.0463888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1312.0_1,,B1,1
2009,1313.0_1_B1,,D,LARKSPUR,37-38 AVE & 32-34 ST,53.47213596,-113.3919408,0.0505555556,18d 06:00:00,18d 14:45:00,1,neighbourhood,1313.0_1,18.0,B1,1
2010,1316.0_1_B1,,D,OTTEWELL,54 ST-94 AVE,53.53171493,-113.4217322,0.0370833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1316.0_1,,B1,1
2011,1319.0_1_B1,,D,WILD ROSE,BTWN 3640 - 30 ST & 3647 - 31 ST,53.47005269,-113.3871047,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1319.0_1,,B1,1
2012,1320.0_1_B1,,D,WILD ROSE,BTWN 3656 - 31 ST & 3651 - 31A ST,53.47027557,-113.3884965,0.0058333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1320.0_1,,B1,1
2013,1342.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,CORONET ROAD-86 ST,53.49972867,-113.457119,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1342.0_1,,B1,1
2014,1346.0_1_B1,,D,SILVER BERRY,BETWEEN 2406-33A ST & 3383-24 AVE,53.45432682,-113.3930957,0.0023611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1346.0_1,,B1,1
2015,1361.0_1_B1,,D,LARKSPUR,31-33 ST-43-44 AVE,53.48157221,-113.3908289,0.1505555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1361.0_1,,B1,1
2016,1362.0_1_B1,,D,LARKSPUR,31 ST-BTWN 38-39 AVE,53.47374505,-113.3884135,0.0054166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1362.0_1,,B1,1
2017,1363.0_1_B1,,D,LARKSPUR,40 AVE-BTWN 31-30 ST,53.47552621,-113.3872123,0.0052777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1363.0_1,,B1,1
2018,1422.0_1_B1,,D,MEYOKUMIN,BTWN-62-65 ST-17A-18 AVE,53.4479728,-113.4325536,0.0061111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1422.0_1,,B1,1
2019,1423.0_1_B1,,D,MEYOKUMIN,CONNECTS 51-54 ST-BTWN-17A-18A AVE,53.44817357,-113.4233141,0.0055555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1423.0_1,,B1,1
2020,1424.0_1_B1,,D,MEYOKUMIN,56 ST-N 20A AVE,53.45208637,-113.425887,0.0015277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1424.0_1,,B1,1
2021,1435.0_1_B1,,D,SATOO,BTWN-KNOTTWOOD RD S-10 AVE-W OF 82 ST,53.44120747,-113.4595298,0.0283333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1435.0_1,,B1,1
2022,1436.0_1_B1,,D,SATOO,CONNECTS 14A AVE-KNOTTWOOD RD S-82 ST,53.44298538,-113.4577692,0.0059722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1436.0_1,,B1,1
2023,1438.0_1_B1,,D,POLLARD MEADOWS,48A ST-BTWN-17A-18 AVE,53.44805732,-113.4152553,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1438.0_1,,B1,1
2024,1446.0_1_B1,,D,DAVIES INDUSTRIAL WEST,58 AVE-87 ST,53.49314887,-113.4595989,0.0179166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1446.0_1,,B1,1
2025,1447.0_1_B1,,D,TWEDDLE PLACE,NORTH SIDE MILLWOODS RD-BTWN-91 ST-38,53.47401729,-113.4594378,0.0205555556,10d 06:00:00,20d 14:45:00,1,roadway,1447.0_1,,B1,1
2026,1449.0_1_B1,,D,MINCHAU,38A AVE-48 ST,53.47033728,-113.4148232,0.0018055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1449.0_1,,B1,1
2027,1450.0_1_B1,,D,RICHFIELD,BTWN-85-91 ST,53.46912852,-113.4624634,0.0533333333,17d 06:00:00,17d 14:45:00,1,neighbourhood,1450.0_1,17.0,B1,1
2028,1451.0_1_B1,,D,LEE RIDGE,MILLBOURNE RD E-LEE RIDGE RD-N 36A AVE,53.47182007,-113.4430238,0.0702777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1451.0_1,,B1,1
2029,1452.0_1_B1,,D,TIPASKAN,87 -89 ST & 33 AVE - LAKEWOOD RD. NORTH,53.4631616,-113.4618949,0.0169444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1452.0_1,,B1,1
2030,1453.0_1_B1,,D,TIPASKAN,89 ST BTWN 29 & 30 AVE,53.46072409,-113.462334,0.0083333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1453.0_1,,B1,1
2031,1456.0_1_B1,,D,OTTEWELL,NORTH SIDE 90 AVE-75 ST,53.52541651,-113.440711,0.0229166667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1456.0_1,,B1,1
2032,1457.0_1_B1,,D,ELLERSLIE,89 ST SW & 8 AVE SW,53.4255926,-113.4703023,0.0138888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1457.0_1,,B1,1
2033,1461.0_1_B1,,D,WILD ROSE,E/S 23 St South of 37A Ave,53.47250303,-113.3764284,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1461.0_1,,B1,1
2034,1477.0_1_B1,,D,OTTEWELL,52 ST-90A AVE,53.52333467,-113.4198854,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1477.0_1,,B1,1
2035,1479.0_1_B1,,D,SAKAW,52 ST-11 AVE,53.43971695,-113.4198469,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,1479.0_1,,B1,1
2036,1488.0_1_B1,,D,MINCHAU,45 ST - 35A AVE,53.46576161,-113.4081712,0.0008333333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1488.0_1,,B1,1
2037,1497.0_1_B1,,D,TWEDDLE PLACE,76 St - Millbourne Road West,53.47941443,-113.4545691,0.0591666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1497.0_1,,B1,1
2038,1508.0_1_B1,,D,STRATHCONA,85 AVE-104 ST,53.52136465,-113.4969562,0.0277777778,18d 06:00:00,18d 14:45:00,1,neighbourhood,1508.0_1,18.0,B1,1
2039,1511.0_1_B1,,D,SILVER BERRY,BTWN 3203 & 3204 28 AVE,53.45781988,-113.3866463,0.0009722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1511.0_1,,B1,1
2040,1548.0_1_B1,,D,SAKAW,58 ST - 11 AVE,53.43920366,-113.4276025,0.00125,10d 06:00:00,20d 14:45:00,1,neighbourhood,1548.0_1,,B1,1
2041,1568.0_1_B1,,D,SAKAW,56-58 ST & 10-11A AVE,53.43892909,-113.426705,0.0570833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1568.0_1,,B1,1
2042,1583.0_1_B1,,D,AVONMORE,72 AVE-85 ST,53.50808986,-113.4573469,0.0434722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1583.0_1,,B1,1
2043,1589.0_1_B1,,D,WILD ROSE,NORTH OF KITTLITZ PARK: 29 - 30 ST,53.51881167,-113.4962756,0.0116666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1589.0_1,,B1,1
2044,1599.0_1_B1,,D,SAKAW,E/S 58 ST: BACKLANE-11A AVE & SS 11A AVE &,53.47084369,-113.3852557,0.0061111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1599.0_1,,B1,1
2045,1600.0_1_B1,,D,SILVER BERRY,SILVER BERRY RD: 34 ST - 32 AVE,53.44018994,-113.4292992,0.0194444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1600.0_1,,B1,1
2046,1608.0_1_B1,,D,SOUTH EDMONTON COMMON,SOUTH OF 19 AVE EAST OF 102 ST,53.44420822,-113.4874427,0.0016666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1608.0_1,,B1,1
2047,1611.0_1_B1,,D,KINISKI GARDENS,4003 - 38A AVE,53.47400654,-113.4005423,0.0026388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1611.0_1,,B1,1
2048,1612_0_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.0575,14d 06:00:00,14d 14:45:00,1,neighbourhood,1612_1,,B1,1
2049,1612_1_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.0575,14d 06:00:00,14d 14:45:00,1,neighbourhood,1612_1,,B1,1
2050,1612_2_1_B1,,D,MICHAELS PARK,MILLBOURNE ROAD E-70 ST,53.4792581,-113.4489091,0.0575,14d 06:00:00,14d 14:45:00,1,neighbourhood,1612_1,,B1,1
2051,1622.0_1_B1,,D,MCINTYRE INDUSTRIAL,86 ST-BTWN 51 AVE-N OF 53 AVE,53.48954662,-113.454738,0.0056944444,10d 06:00:00,20d 14:45:00,1,roadway,1622.0_1,,B1,1
2052,1623.0_1_B1,,D,BISSET,NORTH SIDE 23 AVE-BTWN MILLWOODS RD E- 38 ST,53.45485526,-113.4033495,0.0454166667,15d 06:00:00,15d 14:45:00,1,roadway,1623.0_1,15.0,B1,1
2053,1624.0_1_B1,,D,SAKAW,56 ST - 11 AVE,53.43937612,-113.4244306,0.0073611111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1624.0_1,,B1,1
2054,1625.0_1_B1,,D,SAKAW,10 AVE-W OF 63 ST,53.438656,-113.4351926,0.0038888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1625.0_1,,B1,1
2055,1626.0_1_B1,,D,SAKAW,11 AVE-63 ST,53.44041168,-113.4334164,0.0020833333,10d 06:00:00,20d 14:45:00,1,neighbourhood,1626.0_1,,B1,1
2056,1628.0_1_B1,,D,SATOO,19 AVE-KNOTTWOOD RD W,53.44864911,-113.4610691,0.00375,10d 06:00:00,20d 14:45:00,1,neighbourhood,1628.0_1,,B1,1
2057,1642.0_1_B1,,D,TIPASKAN,86 ST - 32 AVE,53.46375409,-113.4614022,0.00375,10d 06:00:00,20d 14:45:00,1,neighbourhood,1642.0_1,,B1,1
2058,1643.0_1_B1,,D,TIPASKAN,85 ST - 33 AVE,53.46444895,-113.4589404,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1643.0_1,,B1,1
2059,1645.0_1_B1,,D,MEYONOHK,78 ST - 24 AVE,53.45376048,-113.4487908,0.0043055556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1645.0_1,,B1,1
2060,1646.0_1_B1,,D,EKOTA,WEST 69 ST-CONNECTING-21-23 AVE,53.45326491,-113.4399242,0.0036111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1646.0_1,,B1,1
2061,1652.0_1_B1,,D,GIRARD INDUSTRIAL,GIRARD ROAD S OF ARGYLL ROAD,53.50784204,-113.4410902,0.0061111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1652.0_1,,B1,1
2062,1654.0_1_B1,,D,CORONET ADDITION INDUSTRIAL,63 AVE SOUTH SIDE BTWN 91-86 ST.,53.49982618,-113.4623766,0.0344444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1654.0_1,,B1,1
2063,1658.0_1_B1,,D,CAPILANO,108 AVE-67 ST,53.55564341,-113.4297217,0.0527777778,13d 06:00:00,13d 14:45:00,1,neighbourhood,1658.0_1,13.0,B1,1
2064,1712.0_1_B1,,D,KINISKI GARDENS,BESIDE 4132 - 39 AVE,53.47422393,-113.4027813,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1712.0_1,,B1,1
2065,1713.0_1_B1,,D,KINISKI GARDENS,BESIDE 3963 - 42 ST,53.47559528,-113.4035751,0.0030555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1713.0_1,,B1,1
2066,1714.0_1_B1,,D,TIPASKAN,80-81 ST & LAKEWOOD RD. NORTH - 34 AVE,53.4638973,-113.4544161,0.0411111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1714.0_1,,B1,1
2067,1722.0_1_B1,,D,ELLERSLIE,BETWEEN 720 & 724 - 87 ST SW,53.4255842,-113.46646,0.0013888889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1722.0_1,,B1,1
2068,1749.0_1_B1,,D,KINISKI GARDENS,BESIDE 159 KULAWY DRIVE NORTH,53.47530693,-113.4072125,0.0027777778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1749.0_1,,B1,1
2069,1752.0_1_B1,,D,RICHFIELD,BTWN-34-36 AVE-BTWN-79-81 ST,53.46680909,-113.4546789,0.1186111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1752.0_1,,B1,1
2070,1759.0_1_B1,,D,TWEDDLE PLACE,NORTH 44 AVE-E 83 ST,53.48332882,-113.4577198,0.0861111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1759.0_1,,B1,1
2071,1760.0_1_B1,,D,SILVER BERRY,23 St & 29 Ave,53.45924056,-113.3744127,0.0019444444,10d 06:00:00,20d 14:45:00,1,neighbourhood,1760.0_1,,B1,1
2072,1767.0_1_B1,,D,MCINTYRE INDUSTRIAL,4503 - 86 STREET (C/O),53.48551602,-113.452042,0.0055555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1767.0_1,,B1,1
2073,1771.0_1_B1,,D,RICHFIELD,NORTH SIDE 34 AVE-91 ST-MILLWOODS RD W,53.46537684,-113.4587719,0.1326388889,10d 06:00:00,20d 14:45:00,1,roadway,1771.0_1,,B1,1
2074,1778.0_1_B1,,D,SAKAW,11 AVE-58 ST,53.44264997,-113.4290041,0.1086111111,14d 06:00:00,14d 14:45:00,1,neighbourhood,1778.0_1,14.0,B1,1
2075,1779.0_1_B1,,D,JACKSON HEIGHTS,WEST SIDE FROM 38 AVE-40 AVE,53.47325833,-113.4122667,0.0830555556,10d 06:00:00,20d 14:45:00,1,neighbourhood,1779.0_1,,B1,1
2076,1782.0_1_B1,,D,SATOO,BTWN-S OF 10 AVE-KNOTTWOOD RD S-87-88 S,53.44243432,-113.4635386,0.1186111111,10d 06:00:00,20d 14:45:00,1,neighbourhood,1782.0_1,,B1,1
2077,1784.0_1_B1,,D,GREENVIEW,238 GREENOCH CRESENT (P.P.),53.47985752,-113.4234038,0.0040277778,10d 06:00:00,20d 14:45:00,1,neighbourhood,1784.0_1,,B1,1
2078,1787.0_1_B1,,D,JACKSON HEIGHTS,SOUTH SIDE 42 AVE-BTWN WALKWAY-48 ST,53.4776149,-113.414709,0.02125,10d 06:00:00,20d 14:45:00,1,neighbourhood,1787.0_1,,B1,1
2079,1792.0_1_B1,,D,KINISKI GARDENS,NORTH SIDE/C OF 38 AVE-BTWN 38 ST-WW AT,53.47299555,-113.3954121,0.0186111111,10d 06:00:00,20d 14:45:00,1,roadway,1792.0_1,,B1,1
2080,1797.0_1_B1,,D,MENISA,ADJ TO N&E AREAS OF MENISA SCHOOL,53.44398441,-113.4470709,0.0551388889,10d 06:00:00,20d 14:45:00,1,neighbourhood,1797.0_1,,B1,1
2081,1810.0_1_B1,,D,JACKSON HEIGHTS,49 ST- 44 AVE,53.48176008,-113.4158383,0.0059722222,10d 06:00:00,20d 14:45:00,1,neighbourhood,1810.0_1,,B1,1
2082,1814.0_1_B1,,D,LARKSPUR,43A AVE - WHITEMUD DRIVE WEST OF 23 ST,53.48249405,-113.3806965,0.0738888889,18d 06:00:00,18d 14:45:00,1,neighbourhood,1814.0_1,18.0,B1,1
2083,1823.0_1_B1,,D,EKOTA,Mill Woods Rd: 23 Ave - 21 Ave,53.45268009,-113.4471929,0.0666666667,10d 06:00:00,20d 14:45:00,1,neighbourhood,1823.0_1,,B1,1
2084,1825.0_1_B1,,D,MILL CREEK RAVINE SOUTH,76 AVE & 89 - 95 ST,53.51228056,-113.4682563,0.01125,20d 06:00:00,20d 14:45:00,1,neighbourhood,1825.0_1,20.0,B1,1
