,Id,Level,address,cluster,day,end-time,index,job-id,latitude,longitude,name,priority,quantity,raw-id,required-skills,service-duration,start-time,type
2158,2410_0_1_B1,B1,98 ST-79 AVE,,,13d 14:45:00,,,53.51560934,-113.4812774,RITCHIE,1,1,2410_1,neighbourhood,1.4222222232,13d 06:00:00,D
2159,2410_1_1_B1,B1,98 ST-79 AVE,,,13d 14:45:00,,,53.51560934,-113.4812774,RITCHIE,1,1,2410_1,neighbourhood,1.4222222232,13d 06:00:00,D
2160,2410_2_1_B1,B1,98 ST-79 AVE,,,13d 14:45:00,,,53.51560934,-113.4812774,RITCHIE,1,1,2410_1,neighbourhood,1.4222222232,13d 06:00:00,D
2161,2411.0_1_B1,B1,86 AVE-100 ST,,,20d 14:45:00,,,53.52135918,-113.48932279999998,STRATHCONA,1,1,2411.0_1,neighbourhood,0.7266666672,10d 06:00:00,D
2162,2448_0_1_B1,B1,KNOTTWOOD RD E-19 AVE,,,13d 14:45:00,,,53.44899765,-113.44191599999999,EKOTA,1,1,2448_1,neighbourhood,1.4311111103999998,13d 06:00:00,D
2163,2448_1_1_B1,B1,KNOTTWOOD RD E-19 AVE,,,13d 14:45:00,,,53.44899765,-113.44191599999999,EKOTA,1,1,2448_1,neighbourhood,1.4311111103999998,13d 06:00:00,D
2164,2448_2_1_B1,B1,KNOTTWOOD RD E-19 AVE,,,13d 14:45:00,,,53.44899765,-113.44191599999999,EKOTA,1,1,2448_1,neighbourhood,1.4311111103999998,13d 06:00:00,D
2165,2449.0_1_B1,B1,47 ST-BTWN 44 AVE-43A AVE,,,20d 14:45:00,,,53.48163656,-113.414401,JACKSON HEIGHTS,1,1,2449.0_1,neighbourhood,0.22333333440000003,10d 06:00:00,D
2172,2465.0_1_B1,B1,76 ST-106A AVE,,,20d 14:45:00,,,53.55109592,-113.445158,FOREST HEIGHTS,1,1,2465.0_1,neighbourhood,0.33,10d 06:00:00,D
2173,2466.0_1_B1,B1,106A AVE-W OF 76 ST,,,20d 14:45:00,,,53.550571999999995,-113.446547,FOREST HEIGHTS,1,1,2466.0_1,neighbourhood,0.22666666559999998,10d 06:00:00,D
2174,2467.0_1_B1,B1,3165 - 34A Ave,,,20d 14:45:00,,,53.465259700000004,-113.3893251,WILD ROSE,1,1,2467.0_1,neighbourhood,1.3066666656,10d 06:00:00,D
2175,2468.0_1_B1,B1,BTWN-85-91 ST-BTWN-RICHFIELD RD-38 AVE,,,20d 14:45:00,,,53.47213553,-113.46262890000001,RICHFIELD,1,1,2468.0_1,neighbourhood,2.4433333344,10d 06:00:00,D
2176,2469.0_1_B1,B1,WS/C 91 ST BTWN 34 & 39 AVE,,15.0,15d 14:45:00,,,53.46979343,-113.467082,STRATHCONA INDUSTRIAL PARK,1,1,2469.0_1,roadway,1.9900000008,15d 06:00:00,D
2178,2471.0_1_B1,B1,SOUTH SIDE 44 AVE-BTWN 49 ST-WW AT JACK,,,20d 14:45:00,,,53.48187979,-113.41362439999999,JACKSON HEIGHTS,1,1,2471.0_1,neighbourhood,0.3933333336,10d 06:00:00,D
2179,2482.0_1_B1,B1,BTWN-91 ST-MILLBOURNE RD W-42A-43 AVE,,,20d 14:45:00,,,53.48002448,-113.4618142,TWEDDLE PLACE,1,1,2482.0_1,neighbourhood,2.8300000008,10d 06:00:00,D
2180,2491.0_1_B1,B1,EAST SIDE MILLWOODS RD E. & 20 - 23 AVE,,,20d 14:45:00,,,53.45386326,-113.4090297,DALY GROVE,1,1,2491.0_1,roadway,0.2633333328,10d 06:00:00,D
2181,2492.0_1_B1,B1,NORTH OF 28 AVE-BTWN MILLWOODS RD-37 S,,11.0,11d 14:45:00,,,53.45955007,-113.40229070000001,BISSET,1,1,2492.0_1,neighbourhood,0.7866666672,11d 06:00:00,D
2182,2499.0_1_B1,B1,WEST SIDE MILLWOODS RD BTWN 36-34 AVE,,,20d 14:45:00,,,53.46599976,-113.4507729,RICHFIELD,1,1,2499.0_1,roadway,0.66,10d 06:00:00,D
2183,2503.0_1_B1,B1,East of School: 77 St & 40 Ave,,10.0,10d 14:45:00,,,53.47648911,-113.45327579999999,TWEDDLE PLACE,1,1,2503.0_1,neighbourhood,1.2266666664,10d 06:00:00,D
2187,2527.0_1_B1,B1,106 AVE-50 ST,,,20d 14:45:00,,,53.55024676,-113.41912549999999,FULTON PLACE,1,1,2527.0_1,neighbourhood,1.4733333335999999,10d 06:00:00,D
2188,2546.0_1_B1,B1,54-56 ST-BTWN-92C-93A AVE,,,20d 14:45:00,,,53.52968843,-113.42164,OTTEWELL,1,1,2546.0_1,neighbourhood,0.4866666672,10d 06:00:00,D
2196,2562.0_1_B1,B1,N/S & S/S 28 AVE: 50 ST - 48 ST,,,20d 14:45:00,,,53.45941169,-113.41890579999999,WEINLOS,1,1,2562.0_1,roadway,1.0999999992,10d 06:00:00,D
2197,2575.0_1_B1,B1,BTWN-MILLBOURNE RD W-91 ST-41-42 AVE,,,20d 14:45:00,,,53.47785338,-113.4616282,TWEDDLE PLACE,1,1,2575.0_1,neighbourhood,1.7500000007999998,10d 06:00:00,D
2199,2577.0_1_B1,B1,NORTH SIDE 28 AVE BTWN 91 ST & LAKEWOO,,16.0,16d 14:45:00,,,53.45897563,-113.4631064,TIPASKAN,1,1,2577.0_1,roadway,1.3433333328,16d 06:00:00,D
2200,2581.0_1_B1,B1,NORTH SIDE 28 AVE & 79 ST - MILLWOODS RD,,15.0,15d 14:45:00,,,53.45876841,-113.45074199999999,TIPASKAN,1,1,2581.0_1,roadway,1.0000000008,15d 06:00:00,D
2201,2587.0_1_B1,B1,ELLERSLIE ROAD - SUMMERSIDE GATE,,,20d 14:45:00,,,53.42249618,-113.47891170000001,ELLERSLIE INDUSTRIAL,1,1,2587.0_1,roadway,0.7733333328,10d 06:00:00,D
2204,2598.0_1_B1,B1,MILLBOURNE RD E-36A AVE-LEE RIDGE RD,,,20d 14:45:00,,,53.46898911,-113.4427955,LEE RIDGE,1,1,2598.0_1,neighbourhood,0.9233333328000001,10d 06:00:00,D
2205,2601_0_1_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,11d 14:45:00,,,53.46998118,-113.46565600000001,RICHFIELD,1,1,2601_1,roadway,1.5855555552000002,11d 06:00:00,D
2206,2601_1_1_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,11d 14:45:00,,,53.46998118,-113.46565600000001,RICHFIELD,1,1,2601_1,roadway,1.5855555552000002,11d 06:00:00,D
2207,2601_2_1_B1,B1,ES 91 ST - 34 AVE - MILLWOODS RD SS - 87 ST,,,11d 14:45:00,,,53.46998118,-113.46565600000001,RICHFIELD,1,1,2601_1,roadway,1.5855555552000002,11d 06:00:00,D
2208,2610.0_1_B1,B1,96A-97 ST-93-95 AVE,,14.0,14d 14:45:00,,,53.53179874,-113.47972549999999,BONNIE DOON,1,1,2610.0_1,neighbourhood,0.1766666664,14d 06:00:00,D
2210,2626.0_1_B1,B1,W/S & C 50 ST BTWN 11-13 AVE,,16.0,16d 14:45:00,,,53.44063989,-113.4187295,CRAWFORD PLAINS,1,1,2626.0_1,roadway,0.3400000008,16d 06:00:00,D
2211,2632.0_1_B1,B1,MILLWOODS ROAD-36 AVE,,11.0,11d 14:45:00,,,53.47026464,-113.4558261,RICHFIELD,1,1,2632.0_1,neighbourhood,2.0433333336,11d 06:00:00,D
2212,2640.0_1_B1,B1,WEST OF 24 ST: BETWEEN 38 & 43A AVE,,10.0,10d 14:45:00,,,53.47847993,-113.38117790000001,LARKSPUR,1,1,2640.0_1,neighbourhood,1.9766666664000003,10d 06:00:00,D
2213,2644.0_1_B1,B1,31 ST-BTWN 37A-38 AVE,,,20d 14:45:00,,,53.47272278,-113.3872758,WILD ROSE,1,1,2644.0_1,neighbourhood,0.3466666656,10d 06:00:00,D
2214,2645_0_1_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,11d 14:45:00,,,53.47831237,-113.4657453,TWEDDLE PLACE,1,1,2645_1,roadway,1.3468518528,11d 06:00:00,D
2215,2645_1_1_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,11d 14:45:00,,,53.47831237,-113.4657453,TWEDDLE PLACE,1,1,2645_1,roadway,1.3468518528,11d 06:00:00,D
2216,2645_2_1_B1,B1,E/S 91 ST BTWN MILLWOODS RD & WHITEMUD,,,11d 14:45:00,,,53.47831237,-113.4657453,TWEDDLE PLACE,1,1,2645_1,roadway,1.3468518528,11d 06:00:00,D
2217,2662.0_1_B1,B1,38 AVE-58 ST,,10.0,10d 14:45:00,,,53.46988154,-113.4269172,HILLVIEW,1,1,2662.0_1,neighbourhood,2.2266666672,10d 06:00:00,D
2218,2683.0_1_B1,B1,ES 91 ST BTWN 23 - 28 AVE,,16.0,16d 14:45:00,,,53.45531632,-113.4657287,MEYONOHK,1,1,2683.0_1,roadway,1.1566666656,16d 06:00:00,D
2219,2705.0_1_B1,B1,SOUTH SIDE 34 AVE BTWN 50 ST-MILLWOODS RD E,,16.0,16d 14:45:00,,,53.46433258,-113.41237959999998,WEINLOS,1,1,2705.0_1,roadway,2.43,16d 06:00:00,D
2220,2711.0_1_B1,B1,E/S MILLWOODS RD: 23 AVE - 80 ST,,,20d 14:45:00,,,53.45118170000001,-113.4484585,EKOTA,1,1,2711.0_1,roadway,1.7133333336,10d 06:00:00,D
2221,2731.0_1_B1,B1,East of 50 St & South of 34 Ave,,,20d 14:45:00,,,53.46408987,-113.41913829999999,WEINLOS,1,1,2731.0_1,neighbourhood,1.6666666656,10d 06:00:00,D
2222,2738.0_1_B1,B1,NORTH SIDE MILLWOODS RD S-BTWN 66-50 S,,,20d 14:45:00,,,53.44587358,-113.4275826,MEYOKUMIN,1,1,2738.0_1,roadway,2.4333333336000003,10d 06:00:00,D
2223,2753.0_1_B1,B1,WEST SIDE 97 ST-63-68 AVE,,,20d 14:45:00,,,53.50219799,-113.4796743,HAZELDEAN,1,1,2753.0_1,neighbourhood,2.2433333328000002,10d 06:00:00,D
2224,2761.0_1_B1,B1,WEST SIDE 50 ST BTWN MILLWOODS RD S-23,,,20d 14:45:00,,,53.44946359,-113.41974669999999,MEYOKUMIN,1,1,2761.0_1,roadway,2.4266666664,10d 06:00:00,D
2225,2762.0_1_B1,B1,87 AVE-102 ST,,,20d 14:45:00,,,53.52214433,-113.49341100000001,STRATHCONA,1,1,2762.0_1,neighbourhood,3.5433333336000006,10d 06:00:00,D
2226,2769.0_1_B1,B1,50 ST-106-109A AVE,,,20d 14:45:00,,,53.55514767,-113.41853,CAPILANO,1,1,2769.0_1,neighbourhood,2.2866666671999996,10d 06:00:00,D
2228,2798.0_1_B1,B1,EAST OF FULTON ROAD-BTWN-102A-103 AVE,,,20d 14:45:00,,,53.54443227,-113.4273885,FULTON PLACE,1,1,2798.0_1,neighbourhood,0.36666666719999996,10d 06:00:00,D
2230,2813.0_1_B1,B1,84 AVE-105 ST,,,20d 14:45:00,,,53.51978075,-113.50197040000002,STRATHCONA,1,1,2813.0_1,neighbourhood,0.5333333328000001,10d 06:00:00,D
2231,2846.0_1_B1,B1,S/S SH PK FREEWAY: OVERPASS - 50 ST(34 St to 50 St),,15.0,15d 14:45:00,,,53.51414833,-113.4213001,DAVIES INDUSTRIAL EAST,1,1,2846.0_1,roadway,0.5533333344,15d 06:00:00,D
2232,2860_0_1_B1,B1,97 ST-75 AVE,,,13d 14:45:00,,,53.51080315,-113.4810636,RITCHIE,1,1,2860_1,neighbourhood,1.8122222231999998,13d 06:00:00,D
2233,2860_1_1_B1,B1,97 ST-75 AVE,,,13d 14:45:00,,,53.51080315,-113.4810636,RITCHIE,1,1,2860_1,neighbourhood,1.8122222231999998,13d 06:00:00,D
2234,2860_2_1_B1,B1,97 ST-75 AVE,,,13d 14:45:00,,,53.51080315,-113.4810636,RITCHIE,1,1,2860_1,neighbourhood,1.8122222231999998,13d 06:00:00,D
2235,2870.0_1_B1,B1,N/S & W/S MILL WOODS ROAD: 17 AVE - 46 ST,,,20d 14:45:00,,,53.44309506,-113.4053314,POLLARD MEADOWS,1,1,2870.0_1,roadway,0.4166666664,10d 06:00:00,D
2236,2892.0_1_B1,B1,S/S & C 23 AVE: 50 ST - MILLWOODS RD E,,,20d 14:45:00,,,53.45516891,-113.4144723,WEINLOS,1,1,2892.0_1,roadway,2.6233333344000003,10d 06:00:00,D
2239,2899.0_1_B1,B1,104 AVE-62 ST,,,20d 14:45:00,,,53.5468906,-113.4283128,FULTON PLACE,1,1,2899.0_1,neighbourhood,0.33333333359999995,10d 06:00:00,D
2240,2900.0_1_B1,B1,101A AVE-67-70 ST,,,20d 14:45:00,,,53.54251483,-113.4338293,TERRACE HEIGHTS,1,1,2900.0_1,neighbourhood,0.33,10d 06:00:00,D
2243,2913.0_1_B1,B1,SOUTH SIDE/C 28 AVE BTWN 66-50 ST,,16.0,16d 14:45:00,,,53.45914321,-113.4262274,TAWA,1,1,2913.0_1,roadway,1.0866666672,16d 06:00:00,D
2244,2914.0_1_B1,B1,N/S 28 AVE: LAKEWOOD RD E - 66 ST,,16.0,16d 14:45:00,,,53.45858925,-113.43950600000001,KAMEYOSEK,1,1,2914.0_1,roadway,1.2666666672,16d 06:00:00,D
2245,2915.0_1_B1,B1,N.S. 28 AVE BTWN PIPELINE & 66 ST,,15.0,15d 14:45:00,,,53.45856711,-113.4369712,KAMEYOSEK,1,1,2915.0_1,roadway,0.5500000007999999,15d 06:00:00,D
2246,2921.0_1_B1,B1,WEST OF 37 ST & NORTH OF 28 AVE,,11.0,11d 14:45:00,,,53.45907884,-113.3992562,BISSET,1,1,2921.0_1,neighbourhood,0.22333333440000003,11d 06:00:00,D
2247,2935.0_1_B1,B1,N/S 28 AVE: MILL WOODS RD - LAKEWOOD RD,,,20d 14:45:00,,,53.45861646,-113.4426731,KAMEYOSEK,1,1,2935.0_1,roadway,2.8433333328000003,10d 06:00:00,D
2249,2954.0_1_B1,B1,W/S MILL WOODS ROAD: 23 AVE - 80 ST,,,20d 14:45:00,,,53.45106918,-113.44989679999999,SATOO,1,1,2954.0_1,roadway,1.7133333336,10d 06:00:00,D
2250,2955.0_1_B1,B1,ES 91 ST BTWN 28 & 34 AVE,,17.0,17d 14:45:00,,,53.461923600000006,-113.465737,TIPASKAN,1,1,2955.0_1,roadway,1.7500000007999998,17d 06:00:00,D
2251,2966.0_1_B1,B1,N/S 38 AVE: 34 ST - 17 ST,,,20d 14:45:00,,,53.47495989,-113.3835263,LARKSPUR,1,1,2966.0_1,neighbourhood,1.3999999991999998,10d 06:00:00,D
2252,2973.0_1_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,17.0,17d 14:45:00,,,53.51591628,-113.4046955,MORRIS INDUSTRIAL,1,1,2973.0_1,roadway,1.7066666663999999,17d 06:00:00,D
2254,2975.0_1_B1,B1,BEHIND 3814 - 44 ST TO KULAWY DRIVE,,,20d 14:45:00,,,53.47167685,-113.40767959999998,KINISKI GARDENS,1,1,2975.0_1,neighbourhood,1.0866666672,10d 06:00:00,D
2255,2985.0_1_B1,B1,E/S & C 91 ST: -BTWN 58 & 63 AVE,,17.0,17d 14:45:00,,,53.49343282,-113.46709059999999,CORONET ADDITION INDUSTRIAL,1,1,2985.0_1,roadway,0.4066666656,17d 06:00:00,D
2256,2996.0_1_B1,B1,W/S 91 ST: 61 - 63 AVE,,,20d 14:45:00,,,53.49806329,-113.46749240000001,ROSEDALE INDUSTRIAL,1,1,2996.0_1,roadway,0.1900000008,10d 06:00:00,D
2258,3025.0_1_B1,B1,4616-43A AVE-CONNECTS TO 44 AVE,,,20d 14:45:00,,,53.48169349,-113.4117433,JACKSON HEIGHTS,1,1,3025.0_1,neighbourhood,0.3933333336,10d 06:00:00,D
2259,3026.0_1_B1,B1,WEST SIDE 44 ST-BTWN KULAWY GATE-38 AV,,,20d 14:45:00,,,53.47320273,-113.4063568,KINISKI GARDENS,1,1,3026.0_1,neighbourhood,0.4399999992,10d 06:00:00,D
2260,3041_0_1_B1,B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,,14d 14:45:00,,,53.48179332,-113.4036836,KINISKI GARDENS,1,1,3041_1,neighbourhood,1.5222222215999999,14d 06:00:00,D
2261,3041_1_1_B1,B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,,14d 14:45:00,,,53.48179332,-113.4036836,KINISKI GARDENS,1,1,3041_1,neighbourhood,1.5222222215999999,14d 06:00:00,D
2262,3041_2_1_B1,B1,38 ST - 34 ST & Whitemud Dr - Mill Creek Ravine,,,14d 14:45:00,,,53.48179332,-113.4036836,KINISKI GARDENS,1,1,3041_1,neighbourhood,1.5222222215999999,14d 06:00:00,D
2263,3043.0_1_B1,B1,NORTH SIDE 34 AVE BTWN MILLWOODS RD W-,,,20d 14:45:00,,,53.46526212,-113.44347090000001,LEE RIDGE,1,1,3043.0_1,roadway,3.2666666664,10d 06:00:00,D
2264,3044.0_1_B1,B1,SS 38 AVE BTWN MILLBOURNE RD E & 66 ST,,,20d 14:45:00,,,53.47414851,-113.4419587,LEE RIDGE,1,1,3044.0_1,roadway,0.78,10d 06:00:00,D
2265,3082.0_1_B1,B1,22 Ave: 52 St - 57 St,,,20d 14:45:00,,,53.45314184,-113.42419509999999,LEE RIDGE,1,1,3082.0_1,neighbourhood,1.0300000008,10d 06:00:00,D
2270,3115.0_1_B1,B1,SOUTH SIDE 28 AVE-BTWN 91 ST-MILLWOODS,,,20d 14:45:00,,,53.45860139,-113.4568305,MEYONOHK,1,1,3115.0_1,roadway,2.6599999992,10d 06:00:00,D
2271,3116.0_1_B1,B1,CONNECTS MILLBOURNE RD-34 AVE-71 ST,,,20d 14:45:00,,,53.46680758,-113.4463967,LEE RIDGE,1,1,3116.0_1,neighbourhood,1.7599999992,10d 06:00:00,D
2272,3119.0_1_B1,B1,NORTH SIDE 23 AVE-BTWN 91 ST-MILLWOODS,,,20d 14:45:00,,,53.45249733,-113.4573378,MEYONOHK,1,1,3119.0_1,roadway,3.5266666655999996,10d 06:00:00,D
2273,3120.0_1_B1,B1,42 ST-106 AVE,,,20d 14:45:00,,,53.55182718,-113.40701570000002,GOLD BAR,1,1,3120.0_1,neighbourhood,0.23333333280000002,10d 06:00:00,D
2274,3122_0_1_B1,B1,E/S 91 ST BTWN 6 - 23 AVE,,,17d 14:45:00,,,53.44388492,-113.46470409999999,SATOO,1,1,3122_1,roadway,2.9871296304,17d 06:00:00,D
2275,3122_1_1_B1,B1,E/S 91 ST BTWN 6 - 23 AVE,,,17d 14:45:00,,,53.44388492,-113.46470409999999,SATOO,1,1,3122_1,roadway,2.9871296304,17d 06:00:00,D
2276,3122_2_1_B1,B1,E/S 91 ST BTWN 6 - 23 AVE,,,17d 14:45:00,,,53.44388492,-113.46470409999999,SATOO,1,1,3122_1,roadway,2.9871296304,17d 06:00:00,D
2277,3123.0_1_B1,B1,46A ST-104 AVE,,,20d 14:45:00,,,53.54648448,-113.41348130000002,GOLD BAR,1,1,3123.0_1,neighbourhood,0.19999999919999997,10d 06:00:00,D
2278,3127.0_1_B1,B1,WEST SIDE 66 ST BTWN MILLWOODS RD S-23,,,20d 14:45:00,,,53.44975358,-113.43577509999999,EKOTA,1,1,3127.0_1,roadway,2.6599999992,10d 06:00:00,D
2279,3134.0_1_B1,B1,47 ST-106A AVE,,,20d 14:45:00,,,53.55237309,-113.415435,GOLD BAR,1,1,3134.0_1,neighbourhood,0.3700000008,10d 06:00:00,D
2280,3163.0_1_B1,B1,S/S & C 34 AVE: 103 ST - 91 ST,,,20d 14:45:00,,,53.46602360000001,-113.4753085,PARSONS INDUSTRIAL,1,1,3163.0_1,roadway,1.4033333328,10d 06:00:00,D
2281,3170.0_1_B1,B1,LEE RIDGE RD-CONNECTING 66 ST-SE CORNE,,,20d 14:45:00,,,53.46715504,-113.43909029999999,LEE RIDGE,1,1,3170.0_1,neighbourhood,1.26,10d 06:00:00,D
2282,3182.0_1_B1,B1,93A AVE-58 ST,,11.0,11d 14:45:00,,,53.52930644,-113.424802,OTTEWELL,1,1,3182.0_1,neighbourhood,3.6666666671999995,11d 06:00:00,D
2283,3183.0_1_B1,B1,S/S & C 23 AVE: MILL WOODS RD EAST - 38 ST,,,20d 14:45:00,,,53.4546497,-113.4039146,DALY GROVE,1,1,3183.0_1,roadway,2.04,10d 06:00:00,D
2284,3196.0_1_B1,B1,SOUTH SIDE/C 23AVE BTWN MILLWOODS RD and 66 ST,,17.0,17d 14:45:00,,,53.45344629,-113.4413081,MILL WOODS PARK,1,1,3196.0_1,roadway,2.0466666672,17d 06:00:00,D
2286,3245.0_1_B1,B1,NORTH SIDE 38 AVE-BTWN 41-44 ST,,,20d 14:45:00,,,53.471937100000005,-113.4023761,KINISKI GARDENS,1,1,3245.0_1,roadway,0.2633333328,10d 06:00:00,D
2287,3254.0_1_B1,B1,77 ST & 92 - 93 AVE,,,20d 14:45:00,,,53.52817987,-113.44650729999998,HOLYROOD,1,1,3254.0_1,neighbourhood,0.46666666560000003,10d 06:00:00,D
2289,3276_0_1_B1,B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,,17d 14:45:00,,,53.45966866,-113.42055230000001,TAWA,1,1,3276_1,roadway,1.3800000000000001,17d 06:00:00,D
2290,3276_1_1_B1,B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,,17d 14:45:00,,,53.45966866,-113.42055230000001,TAWA,1,1,3276_1,roadway,1.3800000000000001,17d 06:00:00,D
2291,3276_2_1_B1,B1,EAST SIDE/C 50 ST BTWN 23-34 AVE,,,17d 14:45:00,,,53.45966866,-113.42055230000001,TAWA,1,1,3276_1,roadway,1.3800000000000001,17d 06:00:00,D
2292,3287.0_1_B1,B1,East side 50st 11-13ave,,16.0,16d 14:45:00,,,53.44112172,-113.4182118,CRAWFORD PLAINS,1,1,3287.0_1,roadway,0.1766666664,16d 06:00:00,D
2293,3294.0_1_B1,B1,SOUTH SIDE MILLWOODS RD S-66-50 ST,,,20d 14:45:00,,,53.44561129,-113.42852830000001,SAKAW,1,1,3294.0_1,roadway,2.4266666664,10d 06:00:00,D
2294,3313.0_1_B1,B1,Summerside Dr - 88 St,,17.0,17d 14:45:00,,,53.42007251,-113.46397240000002,SUMMERSIDE,1,1,3313.0_1,neighbourhood,3.6666666671999995,17d 06:00:00,D
2296,3333.0_1_B1,B1,75 ST-BTWN Whitemud to N OF WAGNER ROAD,,,20d 14:45:00,,,53.49120185,-113.44263390000002,MCINTYRE INDUSTRIAL,1,1,3333.0_1,roadway,1.1599999992,10d 06:00:00,D
2299,3360.0_1_B1,B1,BTWN 75 & 34 ST INCLUDING 82 AVE - 71 ST,,17.0,17d 14:45:00,,,53.515786600000006,-113.4302362,GIRARD INDUSTRIAL,1,1,3360.0_1,roadway,1.4966666664000001,17d 06:00:00,D
2300,3368.0_1_B1,B1,Edwards Drive-Easton Road-6 Ave SW,,11.0,11d 14:45:00,,,53.428254700000004,-113.4648048,ELLERSLIE,1,1,3368.0_1,neighbourhood,3.9199999992,11d 06:00:00,D
2301,3377.0_1_B1,B1,12 AVE-41 ST,,19.0,19d 14:45:00,,,53.44155176,-113.40520890000002,CRAWFORD PLAINS,1,1,3377.0_1,neighbourhood,2.6880555552,19d 06:00:00,D
2303,3384.0_1_B1,B1,50 St: 70 Ave - 82 Ave,,,20d 14:45:00,,,53.510076399999996,-113.41838159999999,DAVIES INDUSTRIAL EAST,1,1,3384.0_1,roadway,2.6233333344000003,10d 06:00:00,D
2304,3393.0_1_B1,B1,81 ST-BTWN-95-96 AVE,,,20d 14:45:00,,,53.53302012,-113.45369540000002,HOLYROOD,1,1,3393.0_1,neighbourhood,0.45333333359999994,10d 06:00:00,D
2306,3395.0_1_B1,B1,83 ST - 93A AVE,,,20d 14:45:00,,,53.5290003,-113.45469170000001,HOLYROOD,1,1,3395.0_1,neighbourhood,0.9633333336000001,10d 06:00:00,D
2308,3399.0_1_B1,B1,EAST SIDE 66 ST BTWN 10 AVE-MILLWOODS R,,16.0,16d 14:45:00,,,53.44216099,-113.43850060000001,SAKAW,1,1,3399.0_1,roadway,3.1233333335999998,16d 06:00:00,D
2309,3400.0_1_B1,B1,19A AVE-57 ST/Millwoods road -56-62 ST,,14.0,14d 14:45:00,,,53.44818909,-113.4285355,MEYOKUMIN,1,1,3400.0_1,neighbourhood,2.5133333328000003,14d 06:00:00,D
2310,3405.0_1_B1,B1,E/S 91 ST: 6 AVE SW - ELLERSLIE RD,,,20d 14:45:00,,,53.42597579999999,-113.4733898,ELLERSLIE,1,1,3405.0_1,roadway,0.42000000000000004,10d 06:00:00,D
2311,3411.0_1_B1,B1,81 ST-93 AVE,,,20d 14:45:00,,,53.52784101,-113.4509571,HOLYROOD,1,1,3411.0_1,neighbourhood,0.5166666672,10d 06:00:00,D
2312,3416.0_1_B1,B1,E/S & C 66 ST: MILLWOODS RD S - 23 AVE,,15.0,15d 14:45:00,,,53.44906998,-113.43540279999999,MEYOKUMIN,1,1,3416.0_1,roadway,2.2866666671999996,15d 06:00:00,D
2313,3432.0_1_B1,B1,EAST SIDE/C 50 ST-BTWN 40 AVE-WHITEMUD,,16.0,16d 14:45:00,,,53.48054226,-113.417776,MILL WOODS GOLF COURSE,1,1,3432.0_1,roadway,3.3333333336,16d 06:00:00,D
2314,3434_0_1_B1,B1,319 - 83 St SW,,,13d 14:45:00,,,53.42943466,-113.45815590000001,ELLERSLIE,1,1,3434_1,neighbourhood,1.5958333343999997,13d 06:00:00,D
2315,3434_1_1_B1,B1,319 - 83 St SW,,,13d 14:45:00,,,53.42943466,-113.45815590000001,ELLERSLIE,1,1,3434_1,neighbourhood,1.5958333343999997,13d 06:00:00,D
2316,3434_2_1_B1,B1,319 - 83 St SW,,,13d 14:45:00,,,53.42943466,-113.45815590000001,ELLERSLIE,1,1,3434_1,neighbourhood,1.5958333343999997,13d 06:00:00,D
2317,3434_3_1_B1,B1,319 - 83 St SW,,,13d 14:45:00,,,53.42943466,-113.45815590000001,ELLERSLIE,1,1,3434_1,neighbourhood,1.5958333343999997,13d 06:00:00,D
2318,3449.0_1_B1,B1,76 AVE: 50 ST - 67 ST,,,20d 14:45:00,,,53.51232586,-113.42347099999999,DAVIES INDUSTRIAL EAST,1,1,3449.0_1,roadway,1.9866666672000002,10d 06:00:00,D
2319,3455.0_1_B1,B1,EAST SIDE/WS MILLWOODS RD E BTWN 34 & 3,,,20d 14:45:00,,,53.46615353,-113.407974,MINCHAU,1,1,3455.0_1,roadway,1.4599999992,10d 06:00:00,D
2320,10151.0_1_B1,B1,OVERPASS MEDIAN 23 AVE: 103 ST - PARSONS ROAD,,,20d 14:45:00,,,53.45383076,-113.4888193,PARSONS INDUSTRIAL,1,1,10151.0_1,roadway,0.5533333344,10d 06:00:00,D
2321,3472.0_1_B1,B1,WEST SIDE 66 ST BTWN 10 AVE-MILLWOODS,,16.0,16d 14:45:00,,,53.44073551,-113.44013229999999,ANTHONY HENDAY SOUTHEAST,1,1,3472.0_1,roadway,0.46666666560000003,16d 06:00:00,D
2322,3477.0_1_B1,B1,N/S Millwoods RD S 80-66 ST,,,20d 14:45:00,,,53.44635723,-113.43869709999998,EKOTA,1,1,3477.0_1,roadway,1.4166666672,10d 06:00:00,D
2323,3487.0_1_B1,B1,82 ST & 93A AVE,,,20d 14:45:00,,,53.52895628,-113.45197240000002,HOLYROOD,1,1,3487.0_1,neighbourhood,0.22000000080000004,10d 06:00:00,D
2325,3492.0_1_B1,B1,N/S 23 AVE: 38 ST - 34 ST,,14.0,14d 14:45:00,,,53.45401563,-113.3968153,BISSET,1,1,3492.0_1,roadway,0.6400000008,14d 06:00:00,D
